MovieName,actorid,ReleaseYear,BoxOffice
不见不散,463,2015,8
黄金时代,463,2014,5154
私人订制,4638,2013,71380
万物生长,4640,2015,14831
二次曝光,4640,2012,10738
魔警,463,2014,10832
神笔马良,463,2014,5864
我们毕业的夏天,463,2014,104
一代宗师,463,2013,28923
止杀令,463,2013,450
不肯去观音,463,2013,177
越来越好之村晚,463,2013,3002
幸福快递,463,2013,79
笑过2012,463,2012,80
老炮儿,455,2015,90279
命中注定,455,2015,6793
坏蛋必须死,455,2015,4705
有一个地方只有我们知道,454,2015,28365
一步之遥,454,2014,51494
绑架大明星,4623,2013,104
小时代,26581,2013,48478
致命闪玩,26581,2013,72
金刚王：死亡救赎,26585,2013,1270
与时尚同居,27,2011,567
一生一世,27,2014,22850
越来越好之村晚,27,2013,3002
幸福额度,27,2011,2934
我的军号,2893,2011,0
刀见笑,26581,2011,2233
辛亥革命,2644,2011,5010
失恋33天,2665,2011,32053
十五岁的笑脸,26634,2012,224
功夫侠,27593,2013,67
无极限之危情速递,27595,2011,758
新少林寺,27595,2011,21254
寻龙诀,2650,2015,168274
形影不离,2653,2012,894
大上海,2641,2012,14975
无界之地,2641,2011,30
黄河,2629,2015,5
绝录求生,2608,2012,417
恋爱三万英尺,2556,2012,340
巴特拉尔传说,2556,2012,2
神探亨特张,2573,2012,780
地域无门,24349,2012,268
大兵金宝历险记,24349,2012,66
甜蜜蜜,24085,2015,1249
泡桐花,2465,2011,
闺蜜,23435,2014,20494
百团大战,2373,2015,41367
少年班,24,2015,5068
雷锋在1959,2373,2014,51
杨善洲,2386,2011,8345
大话天仙,2382,2014,2962
北京爱情故事,2414,2014,40555
火云端,2400,2015,10
李献计历险记,23148,2011,830
白发魔女传之明月天国,3932,2014,38914
完美假妻168,3932,2014,2929
白鹿原,407,2012,14199
兔侠传奇,407,2011,1565
狼图腾,406,2015,70424
红嫂,406,2011,
桑榆街9号,4075,2015,20
三个未婚妈妈,4075,2012,475
十二星座离奇事件,3706,2012,2004
变身男女,3701,2012,806
十五岁的笑脸,3768,2012,224
飞天,3712,2011,6574
关云长,3932,2011,15741
建党伟业,3932,2011,40923
爱神,38584,2013,1211
逆光飞翔,38240,2013,888
冒牌恋人,38156,2015,
结婚狂想曲,38156,2012,236
辛亥革命,38584,2011,5010
铁马飞扬,369,2015,
不怕贼惦记,3744,2011,389
甜心巧克力,3730,2013,412
金箍棒传奇,3730,2012,1097
归来,373,2014,29146
落经山,3754,2013,9
太极1：从零开始,3424,2012,14731
生死拯救,358,2015,0
恋者多喜欢,358,2014,38
拼车惊情,358,2013,
爱情进化论,361566,2014,762
天河,369,2014,3324
时光恋人,36,2013,413
宝贝，对不起,3472,2015,497
抓猴,325,2014,
三十七,325,2012,25
新娘大作战,32548,2015,17336
分手大师,3343,2014,66544
边境风云,3343,2012,2923
边境风云,3337,2012,2923
最佳嫌疑人,3339,2014,884
建党伟业,3302,2011,40923
金箍棒传奇,3303,2012,1097
临时同居,32548,2014,10107
太极1：从零开始,32548,2012,14731
桃姐,32548,2012,7052
痞子英雄之全面开战,32548,2012,8744
饭局也疯狂,3348,2012,4381
痞子英雄之全面开战,3341,2012,8744
假装情侣,3341,2011,3133
饮食男女2012,31479,2012,454
唐人街探案,3193,2015,82441
师父,31254,2015,5482
百年情书,3137,2011,14
异度迷局,3110,2012,294
一代宗师,316,2013,28923
黄金大劫案,3094,2012,15031
饭局也疯狂,3094,2012,4381
兔侠传奇,3094,2011,1565
一路惊喜,3092,2015,6974
天河,29279,2014,3324
帝国秘符,29279,2013,349
少年邓恩铭,29279,2011,0
吉星高照2015,2926,2015,1529
你是哪里人,2895,2011,64
冰封：重生之门,29957,2014,14269
武侠,29957,2011,17019
喜羊羊与灰太狼之喜气羊羊过蛇年,810299,2013,12493
鉴湖女侠,85,2011,
太极侠,8620,2013,2756
一步之遥,860,2014,51494
十二生肖,8447,2012,88118
宝岛双雄,8447,2012,732
从天“儿”降,7887,2015,5662
太平轮（上）,7887,2014,19542
一代宗师,7887,2013,28923
触不可及,7928,2014,7681
一场风花雪月的事,7928,2013,2276
新龙门客栈,7928,2012,644
真心话大冒险,7894,2012,1526
不再让你孤单,8019,2011,1999
冰雪11天,7397,2012,958
智取威虎山,7231,2014,88275
越来越好之村晚,7231,2013,3002
西柏坡2：王二小,7231,2013,170
李献计历险记,7231,2011,830
搜索,717,2012,17314
蓝色骨头,716,2014,420
大明劫,7397,2013,454
绝对底线,738,2012,101
夏天的拉花,7393,2013,0
别跟我谈高富帅,7431,2013,1
八星抱喜,7415,2012,8622
80后的独立宣言,2225,2014,39
暴走神探,2225094,2015,2456
因为谷桂花,2225218,2015,22
那是说着玩的,2225095,2012,18
永远的守望,2224732,2015,9
永远的守望,2224731,2015,9
白鹿原,2225,2012,14199
拳霸风云,2224785,2015,133
蝙蝠别墅,2224725,2013,256
巴啦啦小魔仙之魔法的考验,2225279,2014,1916
制服,2225279,2013,1293
大漠青春,2224718,2015,0
异种,2224718,2015,508
被偷走的那五年,2225267,2013,14940
爱情不NG,2225274,2013,722
何以笙箫默,2224538,2015,35351
夺命旅行,2223786,2015,853
左耳,2223911,2015,48522
英雄之战,2223781,2014,7458
万物生长,2220856,2015,14831
十月初五的月光,2220274,2015,4261
我是女王,2220797,2015,1553
狄仁杰之神都龙王,2223755,2013,60077
大话天仙,2223756,2014,2962
狄仁杰之神都龙王,2223761,2013,60077
狄仁杰之神都龙王,2223768,2013,60077
狄仁杰之神都龙王,2223770,2013,60077
万物生长,2220861,2015,14831
后会无期,2220861,2014,62881
咱们结婚吧,2220267,2015,28448
红包,2219658,2015,23
可爱的你,2219651,2015,2222
红包,2219663,2015,23
菜鸟,2219398,2015,191
北京·纽约,2219118,2015,1905
亲，别怕,2219118,2015,226
老男孩之猛龙过江,2218728,2014,20887
北京·纽约,2219125,2015,1905
全能囧爸,2219096,2015,83
全能囧爸,2218732,2015,83
有种你爱我,2217928,2015,6822
有种你爱我,2217931,2015,6822
吉星高照2015,2218177,2015,1529
钟馗伏魔：雪妖魔灵,2218418,2015,40923
有一个地方只有我们知道,2217994,2015,28365
神探驾到,2217228,2015,3740
生死传递,2217512,2014,0
锁里,2217505,2014,706
锁里,2217509,2014,706
锁里,2217507,2014,706
黄金福将,2217208,2015,125
时光大战,2217668,2015,44
生死传递,2217511,2014,0
再见我们的十年,2217232,2015,535
热血男人帮,2217213,2015,178
怪谈,2217202,2015,758
奔驰的大葱,2217101,2015,25
奔驰的大葱,2217104,2015,25
重返20岁,2217090,2015,36612
守梦者,2216946,2015,31
味道中国,2216852,2015,81
谍·莲花,2216917,2015,2071
重返20岁,2217092,2015,36612
既然青春留不住,2216552,2015,5020
37次想你,2216390,2014,49
王牌,2216418,2014,3165
王牌,2216415,2014,3165
坏蛋必须死,2216446,2015,4705
菊花台,2216458,2014,31
通灵之六世古宅,2216081,2015,1655
我是谁2015,2216081,2015,551
通灵之六世古宅,2216083,2015,1655
时间都去哪了,2215993,2015,26
喜羊羊与灰太狼之飞马奇遇记,2216281,2014,8624
哺乳期的女人,2250,2015,28
爸爸妈妈复婚记,2250,2013,505
天空的微笑,2247754,2011,36
密道追踪之阴兵虎符,2246086,2014,901
怦然星动,2245569,2015,15973
我要上学,2244038,2014,0
胜利大阅兵,2245074,2015,32
胜利大阅兵,2245070,2015,32
城市游戏,22447,2014,327
探秘者,2244024,2015,29
唐人街探案,2244033,2015,82441
我的23岁,2242116,2015,0
万万没想到,2241316,2015,32251
老人，孩子和外国人,2241912,2015,499
老人，孩子和外国人,2241911,2015,499
全力扣杀,2239686,2015,78
北京时间,2240232,2015,0
北京时间,2240233,2015,0
情敌蜜月,2206779,2015,1035
对不起，我爱你,2206800,2014,279
煎饼侠,2206479,2015,116275
彩虹总在风雨后,2206448,2015,0
彩虹总在风雨后,2206447,2015,0
从哪来，到哪去,2206535,2014,12
触不可及,2206534,2014,7681
从哪来，到哪去,2206538,2014,12
冰封：重生之门,2206018,2014,14269
陌路惊笑,2206004,2015,156
从哪来，到哪去,2206202,2014,12
森林孤影,2205673,2014,3
缘来是游戏,2205575,2014,327
微爱之渐入佳境,2205574,2014,28637
缘来是游戏,2205574,2014,327
大喜临门,2205484,2015,777
再见我们的十年,2205189,2015,535
绣春刀,2205172,2014,9323
迫在眉睫,2205527,2014,2
江湖论剑实录,2205194,2014,1093
绣春刀,2205171,2014,9323
香气,2204223,2014,239
我是奋青,2203890,2015,55
恋者多喜欢,2203793,2014,38
0.5的爱情,2203793,2014,55
黄金福将,2204788,2015,125
神笔马良,2204673,2014,5864
恶棍天使,2204706,2015,64958
我是你的野蛮女友,2203923,2014,77
0.5的爱情,2203792,2014,55
小时代4：灵魂尽头,2202683,2015,48842
浪漫天降,2202682,2015,785
洛克王国3：圣龙的守护,2202666,2014,4788
神笔马良,2203615,2014,5864
笔仙3,2203243,2014,5038
床下有人2,2202656,2014,1489
我就是我,2203467,2014,652
后会无期,2202961,2014,62881
破局,2202948,2014,163
破局,2202947,2014,163
三只小猪与神灯,2203780,2015,2382
情战,2201968,2015,0
不爱不散,2201696,2014,77
公主的诱惑,2201696,2013,161
恋爱三万英尺,2201696,2012,340
情战,2201967,2015,0
换爱七日,2201228,2014,18
爱之初体验,2202234,2015,321
海神密码,2201129,2014,55
笔仙魔咒,2200679,2015,1046
笔仙惊魂3,2200680,2014,3531
金牌流浪狗,2200834,2014,105
分手达人,2200829,2014,441
情笛之爱,2200819,2014,28
将错就错,2200677,2015,3937
摩登森林之美食总动员,2200677,2014,216
一个温州的女人,2200783,2014,92
俐侎阿朵,2200790,2014,0
我在路上最爱你,2200810,2014,2085
我在路上最爱你,2200803,2014,2085
我在路上最爱你,2200805,2014,2085
一号目标,2200865,2014,204
求爱嫁期,2200855,2014,382
归来,2200859,2014,29146
九层妖塔,2200677,2015,68292
狼图腾,2200677,2015,70424
爱之初体验,2200677,2015,321
将错就错,2229141,2015,3937
坏蛋必须死,2229189,2015,4705
整容日记,2229180,2014,8440
整容日记,2229179,2014,8440
整容日记,2229170,2014,8440
露水红颜,2229254,2014,6628
英雄之战,2229213,2014,7458
我的早更女友,2229077,2014,16180
我的早更女友,2229076,2014,16180
我的早更女友,2229081,2014,16180
林中小屋,2229060,2014,396
我的早更女友,2229060,2014,16180
前任攻略,2229106,2014,12968
白日焰火,2229126,2014,10304
白日焰火,2229128,2014,10304
白日焰火,2229125,2014,10304
太平轮（上）,2229057,2014,19542
太平轮（上）,2229056,2014,19542
太平轮（上）,2229053,2014,19542
爱情进化论,2229090,2014,762
太平轮（上）,2229044,2014,19542
冰封：重生之门,2229094,2014,14269
白日焰火,2229123,2014,10304
前任攻略,2229113,2014,12968
闺蜜,2229013,2014,20494
闺蜜,2229014,2014,20494
闺蜜,2229017,2014,20494
闺蜜,2229002,2014,20494
老男孩之猛龙过江,2228970,2014,20887
太平轮（上）,2229034,2014,19542
神探驾到,2229001,2015,3740
启功,2229022,2015,40
闺蜜,2228993,2014,20494
U盘,2229038,2014,40
熊出没之夺宝熊兵,2228941,2014,24808
微爱之渐入佳境,2228932,2014,28637
十二公民,2228928,2015,1397
白发魔女传之明月天国,2228886,2014,38914
开心超人2：启源星之战,2228876,2014,2803
笔仙惊魂3,2228833,2014,3531
熊出没之夺宝熊兵,2228945,2014,24808
微爱之渐入佳境,2228936,2014,28637
重返20岁,2228921,2015,36612
催眠大师,2228921,2014,27389
归来,2228912,2014,29146
归来,2228908,2014,29146
熊出没之夺宝熊兵,2228953,2014,24808
催眠大师,2228916,2014,27389
爸爸去哪儿2,2228602,2015,22351
爸爸去哪儿,2228601,2014,69673
我的早更女友,2228594,2014,16180
心花路放,2228593,2014,116934
爸爸去哪儿,2228599,2014,69673
东北偏北,2228473,2015,92
邓小平登黄山,2228221,2015,178
警察日记,2228204,2014,210
心花路放,2228586,2014,116934
太平轮（上）,2228589,2014,19542
三只小猪与神灯,2228192,2015,2382
亲，别怕,2228670,2015,226
黑猫警长之翡翠之星,2228741,2015,7197
解救吾先生,2228470,2015,19591
我是路人甲,2228171,2015,6388
恋爱排班表,2227984,2015,83
一刻十年,2228032,2015,11
笨贼快跑,2228002,2014,0
我是路人甲,2228170,2015,6388
简单爱,2228146,2015,21
索命暹罗之按摩师,2228126,2015,249
汽车人总动员,2228134,2015,584
索命暹罗之按摩师,2228127,2015,249
爱情魔发师,2227588,2015,20
剩者为王,2227078,2015,6149
西游新传2：真心话大冒险,2227394,2015,245
推拿,2227392,2014,1314
魔镜奇缘,2227107,2015,1602
再见我们的十年,2227303,2015,535
喜羊羊与灰太狼之喜气羊羊过蛇年,2226735,2013,12493
我爱灰太狼2,2226735,2013,7549
喜羊羊与灰太狼之飞马奇遇记,2226737,2014,8624
81号农场之保卫麦咭,2226765,2013,2531
缘来是游戏,2226746,2014,327
开心超人2：启源星之战,2226746,2014,2803
等风来,2226721,2013,7978
等风来,2226720,2013,7978
催眠大师,2226712,2014,27389
被偷走的那五年,2226596,2013,14940
81号农场之保卫麦咭,2226771,2013,2531
81号农场之保卫麦咭,2226772,2013,2531
81号农场之保卫麦咭,2226769,2013,2531
爱情银行,2226705,2013,536
神探驾到,2226611,2015,3740
神奇,2226741,2013,4595
超能兔战队,2226525,2015,176
一场风花雪月的事,2226582,2013,2276
三月情流感,2226573,2013,135
天边的孩子,2226537,2015,7
妈咪侠,2226518,2015,14
无法证明,2226510,2015,14
无法证明,2226506,2015,14
无法证明,2226507,2015,14
斐济99℃爱情,2226560,2014,127
萧红,2226557,2013,202
天边的孩子,2226530,2015,7
天边的孩子,2226540,2015,7
绿林大冒险,2226564,2013,938
爱情狂想曲,2226415,2014,59
潜艇总动员5：时光宝盒,2226401,2015,4630
小猪班纳大电影之梦想大“帽”险,2226401,2015,449
对不起，我爱你,2226264,2014,279
娜娜,2226264,2012,6
81号农场之疯狂的麦咭,2226258,2014,1878
昆塔·盒子总动员,2226253,2013,1719
顺风车,2226433,2015,51
七月半之恐怖宿舍,2226418,2015,1228
爱情不NG,2226228,2013,722
临终囧事,2226228,2013,781
致命闪玩,2226226,2013,72
刺夜,2226224,2013,72
开心超人2：启源星之战,2226212,2014,2803
绣春刀,2226213,2014,9323
李可乐寻人记,2226213,2014,319
一路顺疯,2226220,2013,1425
青春派,2226217,2013,2814
潜艇总动员3：彩虹宝藏,2226138,2013,5755
不能错过,2226390,2015,14
重生爱人,2225433,2015,1988
重生爱人,2225431,2015,1988
我的男男男男朋友,2225306,2013,780
给你一千万,22254,2012,40
制服,2225289,2013,1293
喜羊羊与灰太狼之喜气羊羊过蛇年,2226129,2013,12493
狙击时刻,2226128,2014,168
哺乳期的女人,2226049,2015,28
国宝疑云,2216195,2014,3
母亲的梦想,2216155,2015,27
悬战,2216080,2015,162
有种你爱我,2215715,2015,6822
九层妖塔,2215552,2015,68292
万物生长,2215603,2015,14831
心迷宫,2215603,2015,1067
死亡之谜之双鱼玉佩,2215068,2015,244
追梦英雄,2214861,2015,0
我的早更女友,2214181,2014,16180
捉妖记,2214184,2015,244001
我是女王,2214184,2015,1553
密道追踪之阴兵虎符,2214055,2014,901
龙之谷：破晓奇兵,2213731,2014,5740
陪安东尼度过漫长岁月,2213725,2015,6265
心迷宫,2213788,2015,1067
心迷宫,2213795,2015,1067
姑鲁之恋,2213667,2015,0
最美的时候遇见你,2213573,2015,156
梦行者,2213106,2015,24
有一个地方只有我们知道,2213709,2015,28365
咱们结婚吧,2213709,2015,28448
家有虎妻,2213717,2015,26
通灵之六世古宅,2212576,2015,1655
天机,2211919,2015,0
烈日灼心,2211914,2015,30516
天机,2211920,2015,0
斐济99℃爱情,2212512,2014,127
无法证明,2211933,2015,14
我要你开花,2211910,2015,77
花咒,2211693,2014,628
花咒,2211692,2014,628
我就是我,2211400,2014,652
国土资源局长,2210954,2011,
非秀不可,2210957,2013,33
天河,2210923,2014,3324
天河,2210924,2014,3324
天河,2210921,2014,3324
喜羊羊与灰太狼之羊年喜羊羊,2211330,2015,6781
潜艇总动员5：时光宝盒,2211327,2015,4630
冲上云霄,2210812,2015,15631
一个人的武林,2210812,2014,11843
一个人的武林,2210814,2014,11843
小时代4：灵魂尽头,2210818,2015,48842
爸爸的假期,2210818,2015,11634
万物生长,2210818,2015,14831
露水红颜,2210818,2014,6628
凤凰台,2210533,2014,2
凤凰台,2210526,2014,2
怪谈,2210205,2015,758
深夜前的五分钟,2210362,2014,1007
喜满堂,2210539,2012,
不能说的夏天,2210863,2014,1668
一路惊喜,2209757,2015,6974
心花路放,2209757,2014,116934
心花路放,2209755,2014,116934
爱之初体验,2209710,2015,321
我的青春蜜友,2209735,2014,56
索命暹罗之按摩师,2209739,2015,249
打工老板,2209739,2014,60
诡替身,2209748,2014,602
诡替身,2209741,2014,602
乡间童谣,2209779,2013,31
找个高富帅,2209852,2014,91
年青时代,2209823,2014,
痞子英雄2：黎明升起,2208410,2014,20428
秦时明月之龙腾万里,2208251,2014,5998
铠甲勇士之雅塔莱斯,2208254,2014,4441
逃出生天,2209,2013,13307
铠甲勇士之雅塔莱斯,2208249,2014,4441
黄金福将,2208046,2015,125
京城81号,2207914,2014,41227
十二生肖城市英雄,2207129,2014,59
小王子,2207666,2015,15845
冰川时代2：融冰之灾,2207666,2014,4415
喵星少年漂流记,2207196,2014,170
黄金福将,2207160,2015,125
一路向前,2207159,2015,570
梦开始的地方,2207178,2015,11
谁的青春不热血,2206856,2014,
暴利摩托,2206969,2013,
何以笙箫默,2206993,2015,35351
狙击时刻,2206985,2014,168
斗茶,2206975,2014,10
师父,2239674,2015,5482
我是大明星,2238253,2015,9
美丽乡愁,2238066,2015,0
708090,2239496,2015,
时尚女郎之女人江湖,2237797,2015,2
男二本色,2237946,2015,6
回到被爱的每一天,2237291,2015,168
兔子镇的火狐狸,2237284,2015,266
猛龙特囧,2236381,2015,634
紫霞,2236370,2015,49
我的青春蜜友,2236327,2014,56
怦然星动,2236228,2015,15973
死亡之谜之双鱼玉佩,2235688,2015,244
巴啦啦小魔仙之魔箭公主,2235456,2015,3828
天眼传奇,2235447,2015,410
咕噜咕噜美人鱼,2235444,2015,1394
天眼传奇,2235443,2015,410
九层妖塔,2235374,2015,68292
喜马拉雅天梯,2235144,2015,1156
燃烧的影像,2234764,2015,12
面孔,2234503,2015,
斗茶,2234471,2014,10
小王子,2234447,2015,15845
超萌英雄,2232149,2014,168
超萌英雄,2232141,2014,168
忘了去懂你,2232035,2014,213
怒放之青春再见,2232026,2014,202
有一天,2231967,2014,219
警察日记,2232052,2014,210
警察日记,2232055,2014,210
警察日记,2232070,2014,210
红髅,2232069,2015,341
警察日记,2232059,2014,210
我是狼之火龙山大冒险,2232044,2014,207
忘了去懂你,2232037,2014,213
一号目标,2232083,2014,204
情敌蜜月,2232072,2015,1035
有一天,2231961,2014,219
有一天,2231953,2014,219
